id,url,entry_date,title,felt,elapsed_time,distance_in_miles,distance_in_km,description,effort_outof_5,gear,weather,calories,pace_per_mile,pace_per_km
35667222,http://www.dailymile.com/entries/35667222,2016-06-17 14:48:41,campus progression,alright,00:50:40,6.0000,9.7000,Some weather relief due to incoming storm. Humid but breezy.,3,Topo ST,,628,00:08:26.666667,00:05:13.402062
35671975,http://www.dailymile.com/entries/35671975,2016-06-18 14:02:55,morning,alright,01:41:00,12.2100,19.7000,Been feeling tired all week.,3,VFF SeeYa LS,,1268,00:08:16.314496,00:05:07.614213
35685129,http://www.dailymile.com/entries/35685129,2016-06-20 18:19:15,fitness pit and 10 x steep hill sprints,alright,01:06:00,6.7500,10.9000,Fitness pit and then 10 x steep hill sprints on 8th Ave.,3,Topo ST,,829,00:09:46.666667,00:06:03.302752
35689571,http://www.dailymile.com/entries/35689571,2016-06-21 11:47:25,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35689675,http://www.dailymile.com/entries/35689675,2016-06-21 11:53:44,Track workout - 5 x 1000m with add-on 400m,alright,00:30:00,4.0000,6.4000,"Track workout - 5 x 1000m with add-on 400m (rest 200m between 1000m, 600m rest before final 400m). For the first time in a while it felt cooler when I stepped outside of the house this morning. Splits: 3:33, 3:30, 3:29, 3:32, 3:30, 74s.",4,Altra Samson,,376,00:07:30,00:04:41.25
35699599,http://www.dailymile.com/entries/35699599,2016-06-22 20:54:13,campus,alright,01:10:00,7.3700,11.9000,warm but with some breeze,2,Altra The One,hot sunny,879,00:09:29.877883,00:05:52.941176
35705285,http://www.dailymile.com/entries/35705285,2016-06-23 19:15:04,fitness pit in heat,alright,00:56:00,5.9000,9.5000,Finished with lunch at Burrito Bros.,2,Topo ST,sunny,703,00:09:29.491525,00:05:53.684211
35710960,http://www.dailymile.com/entries/35710960,2016-06-24 19:21:48,Hawthorne Trail in noonday heat,alright,01:29:39,10.3000,16.6000,hot,3,Topo ST,hot sunny,1118,00:08:42.23301,00:05:24.036145
35715693,http://www.dailymile.com/entries/35715693,2016-06-25 17:22:11,San Felasco Gate2Gate trail run course preview,alright,04:00:00,16.5000,26.6000,San Felasco Gate2Gate trail run course preview. From the north side to the south side and back. We stopped at various points to make sure nobody got lost or dropped. A long day in the heat. I carried my GoPro so maybe have some interesting footage.,3,Altra Superior 2.0,,3014,00:14:32.727273,00:09:01.353383
35721773,http://www.dailymile.com/entries/35721773,2016-06-26 19:31:21,Glen Springs Rd. Loop,good,00:47:10,6.1600,9.9000,Strong finish to cap a 60 mile week.  Progression in the heat.,4,Altra Instinct 1.5 black,hot sunny,590,00:07:39.415584,00:04:45.858586
35727492,http://www.dailymile.com/entries/35727492,2016-06-27 17:27:55,steep hill sprints x 10,alright,00:54:00,4.7000,7.6000,Easy and steep hill sprints x 10. On campus near the police station.,2,VFF KSO EVO,,678,00:11:29.361702,00:07:06.315789
35732088,http://www.dailymile.com/entries/35732088,2016-06-28 12:10:30,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35732113,http://www.dailymile.com/entries/35732113,2016-06-28 12:13:52,Track workout - 4 x 1200m,alright,00:24:20,3.5000,5.6000,"Track workout - 4 x 1200m (200m rest). Warm and steamy. Trying some new breathing technique (switching to a 2-1 pattern when I can no longer maintain a 3-2 pattern). Consistent splits: 4:14, 4:13, 4:14, 4:16",4,Altra Samson,,301,00:06:57.142857,00:04:20.714286
35748389,http://www.dailymile.com/entries/35748389,2016-06-30 18:31:19,campus,alright,01:04:53,6.8000,10.9000,,2,Topo ST,,803,00:09:32.5,00:05:57.155963
35761756,http://www.dailymile.com/entries/35761756,2016-07-03 04:14:16,unwind,blah,00:20:00,2.0000,3.2000,,2,Merrell Bare Access,,251,00:10:00,00:06:15
35770490,http://www.dailymile.com/entries/35770490,2016-07-04 17:01:44,bike path,alright,02:03:44,12.9000,20.8000,warm. I think I am beginning to *hate* cushioned shoes.,2,Altra Instinct 1.5 black,,1545,00:09:35.503876,00:05:56.923077
35777042,http://www.dailymile.com/entries/35777042,2016-07-05 18:33:55,Parmer,alright,00:55:00,5.7700,9.3000,hot,2,Merrell Bare Access,sunny,690,00:09:31.923744,00:05:54.83871
35784188,http://www.dailymile.com/entries/35784188,2016-07-06 15:39:01,neighborhoods,alright,01:08:56,7.2400,11.7000,First run in VFF EL-X LS that I bought off ebay. Big toe felt a little snug but hopefully that will stretch with use.,2,VFF EL-X LS,hot sunny,854,00:09:31.270718,00:05:53.504274
35791072,http://www.dailymile.com/entries/35791072,2016-07-07 17:05:25,Trail run at Lake Georgetown,alright,01:57:19,10.2300,16.5000,Rugged and hot!,2,Inov-8 TrailRoc 235,sunny,1469,00:11:28.074291,00:07:06.606061
35798147,http://www.dailymile.com/entries/35798147,2016-07-08 22:14:14,tempo in heat,alright,01:01:06,7.3900,11.9000,Solid warmup then pushed the pace until I overheated and had to ease back.,3,VFF EL-X LS,hot sunny,766,00:08:16.075778,00:05:08.067227
36278929,http://www.dailymile.com/entries/36278929,2016-10-04 11:44:35,longer round trip to track,,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35809173,http://www.dailymile.com/entries/35809173,2016-07-10 23:40:33,neighborhoods,alright,01:02:22,6.7900,10.9000,Late afternoon heat index 102. Last run of the week to get me over 70 miles!,3,Merrell Bare Access,hot sunny,778,00:09:11.104566,00:05:43.302752
35832534,http://www.dailymile.com/entries/35832534,2016-07-14 18:24:30,South Walnut Creek hike and bike,alright,02:18:09,15.2200,24.5000,Another fasted long run. Heat kind of got to me towards the end even though it wasn't actually so hot yet.,2,VFF EL-X LS,,1733,00:09:04.612352,00:05:38.326531
35837208,http://www.dailymile.com/entries/35837208,2016-07-15 15:24:09,Bull Creek greenbelt,,02:09:31,9.9400,16.0000,Some steep climbs and descents. Made it out early this morning so I turned into a sweatball but was not uncomfortably hot.,3,Inov-8 TrailRoc 235,,1620,00:13:01.790744,00:08:05.6875
35841565,http://www.dailymile.com/entries/35841565,2016-07-16 14:21:46,Farmhaven,alright,00:45:20,5.1300,8.3000,Started slow and stiff but ended up fartlek-style on the hills towards the end.,3,Merrell Bare Access,,565,00:08:50.214425,00:05:27.710843
35847232,http://www.dailymile.com/entries/35847232,2016-07-17 15:25:50,progression,alright,01:15:32,9.1700,14.8000,"Mild headache due to some beers yesterday, but felt better as went along and cranked down the pace into a progression run. Splits: 10:31, 9:25, 9:33, 8:01, 7:41, 7:36, 7:07, 7:01, 6:27.",3,VFF EL-X LS,,942,00:08:14.220284,00:05:06.216216
35852887,http://www.dailymile.com/entries/35852887,2016-07-18 14:11:28,neighborhoods,alright,00:53:00,6.1200,9.9000,,2,Merrell Bare Access,,665,00:08:39.607843,00:05:21.212121
35871121,http://www.dailymile.com/entries/35871121,2016-07-21 12:03:50,Glen Springs Rd. Loop,alright,00:54:45,6.1600,9.9000,"First run in new VFF V-Run. I used my ""Free Pair of Shoes"" gift certificate / spoils from winning Masters division in a race last year. The upper of these shoes are made almost entirely of stretchy material. The heel area is a little more loose than I like but otherwise they feel fine.",2,VFF V-Run,,678,00:08:53.279221,00:05:31.818182
35879181,http://www.dailymile.com/entries/35879181,2016-07-22 17:08:29,Hogtown Creek Greenway,alright,00:37:00,3.5100,5.7000,,2,Topo Oterro blue,,464,00:10:32.478632,00:06:29.473684
35883283,http://www.dailymile.com/entries/35883283,2016-07-23 15:00:46,greenway and neighborhood,injured,00:15:00,1.0000,1.6000,Woke up with a twang in my uppper outside of my left leg... where the piriformis attaches I think. Just went nice and easy to loosen up and get some blood flow.,1,,,188,00:15:00,00:09:22.5
35888478,http://www.dailymile.com/entries/35888478,2016-07-24 15:14:08,San Felasco trails,tired,02:51:00,17.1000,27.5000,Got out early to pick up some miles before the group run. Felt tired.,2,Inov-8 TrailRoc 235,,2148,00:10:00,00:06:13.090909
35895128,http://www.dailymile.com/entries/35895128,2016-07-25 17:16:43,steep hill sprints and fitness pit,blah,01:18:46,6.5200,10.5000,,2,VFF KSO EVO,,979,00:12:04.846626,00:07:30.095238
35899788,http://www.dailymile.com/entries/35899788,2016-07-26 13:09:27,campus A loop,alright,00:30:14,2.9200,4.7000,A deliberately truly easy no effort run.,1,Altra The One,,376,00:10:21.232877,00:06:25.957447
35916905,http://www.dailymile.com/entries/35916905,2016-07-29 11:40:47,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,alright,00:47:00,4.4000,7.1000,,1,Merrell Bare Access,,590,00:10:40.909091,00:06:37.183099
35920202,http://www.dailymile.com/entries/35920202,2016-07-30 00:44:32,greenways,alright,00:30:00,2.7500,4.4000,First run with new Salomon S-Lab Sense Ultra Set hydration vest. Usually use handhelds so this is new experience for me.,1,RunAmoc,,376,00:10:54.545455,00:06:49.090909
35928366,http://www.dailymile.com/entries/35928366,2016-07-31 16:07:55,San Felasco trails,alright,03:25:00,21.1000,34.0000,humid! Got some good experience with my Salomon S-Lab Sense Ultra Set hydration vest.,2,Inov-8 TrailRoc 235,hot sunny,2575,00:09:42.938389,00:06:01.764706
35938805,http://www.dailymile.com/entries/35938805,2016-08-02 11:58:48,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35938820,http://www.dailymile.com/entries/35938820,2016-08-02 12:01:47,Track workout - 6 x 1200m,alright,00:41:30,6.0000,9.7000,"Tough track workout on a humid morning. 6 x 1200m (400m rest). We ended up breaking into two sets so we could get water halfway through. Splits: 4:33, 4:33, 4:37, 4:30, 4:27, 4:21",4,Altra Samson,,515,00:06:55,00:04:16.701031
35946770,http://www.dailymile.com/entries/35946770,2016-08-03 16:54:02,fitness pit,alright,00:44:00,4.3000,6.9000,,2,VFF KSO EVO,sunny,552,00:10:13.953488,00:06:22.608696
35950884,http://www.dailymile.com/entries/35950884,2016-08-04 11:56:48,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,alright,00:43:00,4.0400,6.5000,,1,VFF SeeYa LS,,540,00:10:38.613861,00:06:36.923077
35964123,http://www.dailymile.com/entries/35964123,2016-08-06 19:40:34,Bacon Strip 11,alright,01:32:03,11.1800,18.0000,Fizzled at the end.,3,VFF SeeYa LS,,1155,00:08:14.007156,00:05:06.833333
35967940,http://www.dailymile.com/entries/35967940,2016-08-07 16:02:55,San Felasco trails in the rain,tired,03:49:00,20.2000,32.5000,"Gate to Gate by way of Conquistador. Had the trails almost entirely to myself. Rained or drizzled the whole time. Ran out of gas and walked towards the end. Salomon hydration vest worked well and coupled it with Nathan ""Peak"" waist hydration belt.",3,Altra Superior 2.0,rain,2876,00:11:20.19802,00:07:02.769231
35978492,http://www.dailymile.com/entries/35978492,2016-08-09 11:44:48,longer round trip to track,alright,00:45:00,4.5500,7.3000,,2,Altra Samson,,565,00:09:53.406593,00:06:09.863014
35978559,http://www.dailymile.com/entries/35978559,2016-08-09 11:50:12,Track - 6 x 1000m,alright,00:30:10,4.3000,6.9000,"Track workout - 6 x 1000m with 200m rest. Legs started tired, sore, and even a bit crampy (outside calves, behind the knee, up into the outer quad) but I made it through. Splits: 3:47, 3:41, 3:39, 3:35, 3:40, 3:37. Coolish but very humid this morning.",4,Altra Samson,,376,00:07:00.930233,00:04:22.318841
35987243,http://www.dailymile.com/entries/35987243,2016-08-10 18:40:03,fitness pit,alright,00:35:00,3.2500,5.2000,,1,Altra The One,,439,00:10:46.153846,00:06:43.846154
36004262,http://www.dailymile.com/entries/36004262,2016-08-13 22:45:52,neighborhoods,blah,00:20:20,2.0800,3.3000,,2,Merrell Bare Access,,251,00:09:46.538462,00:06:09.69697
36007792,http://www.dailymile.com/entries/36007792,2016-08-14 16:55:18,Glen Springs Rd. Loop,injured,00:49:20,6.1600,9.9000,"Severe pain inside (towards body) of right bicep. Came on suddenly yesterday. Muscle tear? Humerus stress fracture? Luckily didn't feel it at all during my run. Took a low mileage week to try and absorb previous heavy training, seems to have paid off felt good and low effort despite noonday heat.",2,Merrell Bare Access 2,,615,00:08:00.519481,00:04:58.989899
36018368,http://www.dailymile.com/entries/36018368,2016-08-16 12:29:06,Track ladder - 1-2-3-4-3-2 laps,alright,00:43:14,5.0000,8.1000,"Track workout - Ladder 1-2-3-4-3-2 laps. I had to add in extra rest after the second 1200m and cut it short after the 800m in order to finish the workout, we started at an aggressive pace and I was completed gassed. Splits: 1:17, 2:44, 4:22, 6:12, ?, 2:51",4,Altra Samson,,540,00:08:38.8,00:05:20.246914
36026452,http://www.dailymile.com/entries/36026452,2016-08-17 18:24:58,campus C loop,alright,00:52:00,5.3300,8.6000,,2,VFF KSO EVO,hot sunny,653,00:09:45.365854,00:06:02.790698
36036806,http://www.dailymile.com/entries/36036806,2016-08-19 13:38:47,morning fitness pit,alright,01:06:58,6.3000,10.1000,Easing back into fitness pit strength training being very careful with the bicep. Slow easy run.,1,VFF KSO EVO,,829,00:10:37.777778,00:06:37.821782
36041920,http://www.dailymile.com/entries/36041920,2016-08-20 15:13:52,warm up and down at Rembert Farms,alright,00:45:00,4.5000,7.2000,,2,NB Minimus MT00 green pair 2,,565,00:10:00,00:06:15
36041998,http://www.dailymile.com/entries/36041998,2016-08-20 15:24:06,2016 XC 5k Challenge race at Rembert Farms,good,00:19:36,3.1000,5.0000,2016 XC 5k Challenge race at Rembert Farms. This year the course was single loop with a significant portion through the wooded area by the creek (which was dry). Some steep hills and some long gradual uphills made for a challenging course. 4th overall and felt like I had a solid run. Forgot my watch but the course had no mile markers anyway.,5,NB Minimus MT00 green pair 2,,238,00:06:19.354839,00:03:55.2
36046974,http://www.dailymile.com/entries/36046974,2016-08-21 15:16:25,San Felasco trails,alright,02:40:00,16.4000,26.4000,"Ran one loop with Richard, then went slower for a bit, then quick / at effort for the last 3.",3,Inov-8 TrailRoc 235 Lime,,2009,00:09:45.365854,00:06:03.636364
36054778,http://www.dailymile.com/entries/36054778,2016-08-22 18:05:45,steep hill sprints,alright,01:15:00,6.0000,9.7000,Steep hill sprints x 9 reps.  They cut the trees down on NW 9th Place so no more shade.  Running at noon we opted for the 8th Ave. hill.,2,VFF KSO EVO,,942,00:12:30,00:07:43.917526
36060300,http://www.dailymile.com/entries/36060300,2016-08-23 11:58:23,warmup and down,alright,00:55:00,5.5000,8.9000,,2,Merrell Bare Access 2,,690,00:10:00,00:06:10.786517
36060319,http://www.dailymile.com/entries/36060319,2016-08-23 12:01:32,Tempo 2 x 3 mile,alright,00:44:17,6.0000,9.7000,"Tempo 2 x 3 mile around Lake Alice. Warm and Humid. Ran the first rep with Richard, second rep with Christian and Eric. Splits: 22:05, (2:53 rest), 19:18",4,Merrell Bare Access 2,,552,00:07:22.833333,00:04:33.917526
36068172,http://www.dailymile.com/entries/36068172,2016-08-24 15:45:15,Depot Park,blah,00:45:00,4.3000,6.9000,,2,VFF KSO EVO,,565,00:10:27.906977,00:06:31.304348
36085784,http://www.dailymile.com/entries/36085784,2016-08-27 21:56:58,barefoot,alright,00:38:24,3.6200,5.8000,barefoot. sidewalk and greenway,2,Barefoot,,477,00:10:36.464088,00:06:37.241379
36099614,http://www.dailymile.com/entries/36099614,2016-08-30 11:38:11,longer round trip to track,injured,00:52:30,4.5500,7.3000,Easing back into running due to Piriformis Syndrome.,2,Altra Samson,,653,00:11:32.307692,00:07:11.506849
36114433,http://www.dailymile.com/entries/36114433,2016-09-01 21:50:18,Hogtown Creek Greenway,injured,00:45:00,3.5100,5.7000,Piriformis Syndrome still present. Took it very easy. Light rain waiting for Hurricane Hermine to kick in for realz.,1,Altra Superior 2.0,rain,565,00:12:49.230769,00:07:53.684211
36124044,http://www.dailymile.com/entries/36124044,2016-09-03 19:43:50,Hogtown Creek Greenway,blah,01:28:00,3.5100,5.7000,"Spent most of the time clearing trails on the greenway after Hurricane Hermine. Packed my little folding hand saw in my Salomon vest, worked great for transport. Super humid!",2,Inov-8 TrailRoc 235,,1105,00:25:04.273504,00:15:26.315789
36130713,http://www.dailymile.com/entries/36130713,2016-09-05 01:49:27,greenways,alright,00:35:00,2.5000,4.0000,,1,Merrell Trail Glove 3 - pair 1,,439,00:14:00,00:08:45
36133317,http://www.dailymile.com/entries/36133317,2016-09-05 16:12:18,steep hill strides x 4,blah,00:35:00,2.7500,4.4000,Did not actually sprint but did 4 x steep hill strides. Working through some systematic malaise / fatigue / soreness.,2,Altra Instinct 1.5 black,,439,00:12:43.636364,00:07:57.272727
36144922,http://www.dailymile.com/entries/36144922,2016-09-07 14:09:25,Depot Park,alright,00:42:00,3.8500,6.2000,,1,VFF V-Run,,527,00:10:54.545455,00:06:46.451613
36151782,http://www.dailymile.com/entries/36151782,2015-03-07 17:00:00,Race the Tortoise 5k 2015,alright,00:18:24,3.1000,5.0000,"Race the Tortoise 5k 2015.  ""Did you get a cramp?"" said the 11-year old who beat me.",5,Altra Instinct 3.0 Silver,,226,00:05:56.129032,00:03:40.8
36159352,http://www.dailymile.com/entries/36159352,2016-09-10 14:07:10,barefoot morning,alright,00:40:00,3.5600,5.7000,"Going easy and barefoot to help get over my injury (piriformis). Cooler weather is nice, too.",1,Barefoot,,502,00:11:14.157303,00:07:01.052632
